title,language,source,url,body_length
"German architect Anna Heringer has won the prestigious Obel Award 2020 for the Anandaloy,",en,Daily Asian Age,https://dailyasianage.com/news-category/15/Life Style,1603
"Nature has its own music — played not by instruments, but by rhythm,",en,Daily Asian Age,https://dailyasianage.com/news-category/28/Featured,2302
"As the weather changes and we enter a new season, it may...",en,Daily Asian Age,https://dailyasianage.com/news-category/49/Sex & Relationship,1464
In today’s time Vitamin C is a blessing as it is the most potent ingredient to get rid of,en,Daily Asian Age,https://dailyasianage.com/news-category/16/Reciprocal,2683
Amena Khatun Manica has been honored with the Excellence in Drug Design...,en,Daily Asian Age,https://dailyasianage.com/news-category/17/Teens & Twenties,1831
"The American aircraft carrier USS Gerald R. Ford, on its way into the Oslofjord, at Drobak in Norway",en,Daily Asian Age,https://dailyasianage.com/news-category/26/Back Page,3186
Celebrated Uzbek writer Sherzod Artikov's collection of short stories has been published from India,en,Daily Asian Age,https://dailyasianage.com/news-category/27/Bookshelf,1529
"Growing up in a Bengali household, weekends were always a special time....",en,Daily Asian Age,https://dailyasianage.com/news-category/25/Food & Nutrition,2244
"Founded by seasoned veterans withrnalmost two decades of industry experience, Boss Man Film formerly",en,Daily Asian Age,https://dailyasianage.com/news-category/24/In Vogue,2106
Pop star Britney Spears has sold her rights to her music catalogue...,en,Daily Asian Age,https://dailyasianage.com/news-category/12/Entertainment,3174
"Tally’s trusted authorized partner, Process IT Limited, celebrated the grand inauguration of its new",en,Daily Asian Age,https://dailyasianage.com/news-category/20/Tech,2533
"14 September 2024 marked the 11th founding anniversary of The Asian Age,...",en,Daily Asian Age,https://dailyasianage.com/news-category/19/Special Supplement,2905
"Nazifa Bashir Crime is an act of violation against signified rules, regulations,...",en,Daily Asian Age,https://dailyasianage.com/news-category/31/The Living City,2702
and poor accountability have long challenged for Bangladesh’s political and,en,Daily Asian Age,https://dailyasianage.com/news-category/35/Open Blog,2629
"""I was 8 when I watched 'Border'. The movie transfixed me and...",en,Daily Asian Age,https://dailyasianage.com/news-category/30/The Connected Age,2539
BNP will implement all electoral pledges: Tarique,en,Daily Asian Age,https://dailyasianage.com/news/348301/bnp-will-implement--all-electoral-pledges-tarique,2336
1/11 Redux? Not On Our Watch,en,Daily Asian Age,https://dailyasianage.com/news/348299/111-redux-not--on-our-watch,6195
বগুড়া পৌরসভার ২১টি ওয়ার্ড ও সদর উপজেলা নিয়ে গঠিত বগুড়া-৬ আসনে বিএনপির...,en,Daily Asian Age,https://dailyasianage.com/bangla,2966
South Era Network has released episode five of its landmark documentary Between...,en,Daily Asian Age,https://dailyasianage.com/news-category/33/Online Edition,2487
"EU admires peaceful, competitive electoral ambience in Bangladesh",en,Daily Asian Age,https://dailyasianage.com/news/348298/eu-admires-peaceful-competitive-electoral-ambience-in-bangladesh,1480
Pop star Britney Spears has sold her rights to her music catalogue...,en,Daily Asian Age,https://dailyasianage.com/news-category/12,3174
US military preparing for Iran operations,en,Daily Asian Age,https://dailyasianage.com/news/348293/us-military-preparing-for-iran-operations,3728
'UK terrorism ban on Palestine Action group unlawful',en,Daily Asian Age,https://dailyasianage.com/news/348280/uk-terrorism-ban-on-palestine-action-group-unlawful,3219
US confirms withdrawal from Al-Tanf base in Syria,en,Daily Asian Age,https://dailyasianage.com/news/348278/us-confirms--withdrawal-from-al-tanf-base-in-syria,2186
Environmental organizations announce Sundarbans Summit in April,en,Daily Asian Age,https://dailyasianage.com/news/348288/environmental-organizations-announce-sundarbans-summit-in-april,2688
BNP to invite Modi to Tarique's swearing-in: WION,en,Daily Asian Age,https://dailyasianage.com/news/348294/bnp-to-invite-modi-to-tariques-swearing-in-wion,2146
"Bangabandhu saluted, national flag waved near AL office",en,Daily Asian Age,https://dailyasianage.com/news/348290/bangabandhu-saluted-national-flag-waved-near-al-office,1556
Jamaat demands vote recount in 30 seats,en,Daily Asian Age,https://dailyasianage.com/news/348295/jamaat-demands-vote-recount-in-30-seats,1302
"Yunus calls Tarique, Shafiqur, Nahid to thank for peaceful, festive election",en,Daily Asian Age,https://dailyasianage.com/news/348296/yunus-calls-tarique-shafiqur-nahid-to-thank-for-peaceful-festive-election,1102
"BNP seals landslide win, bags 209 seats",en,Daily Asian Age,https://dailyasianage.com/news/348257/bnp-seals-landslide-win-bags-209-seats,2161
Sandeep Chakravorty tipped to be India's next envoy to Bangladesh,en,Daily Asian Age,https://dailyasianage.com/news/348291/sandeep-chakravorty-tipped-to-be--indias-next-envoy--to-bangladesh,2184
What is going on with Iran-US talks?,en,Daily Asian Age,https://dailyasianage.com/news/348279/what-is-going-on-with-iran-us-talks,5145
Britney Spears sells rights to music catalogue,en,Daily Asian Age,https://dailyasianage.com/news/348236/britney-spears-sells-rights-to-music-catalogue,1536
Rubio tells Europe US wants renewed alliance,en,Daily Asian Age,https://dailyasianage.com/news/348292/rubio-tells-europe-us-wants-renewed-alliance,3885
"UN hails Bangladesh on elections, referendum",en,Daily Asian Age,https://dailyasianage.com/news/348297/un-hails-bangladesh-on-elections-referendum,2412
"Russia killed Alexei Navalny using dart frog toxin, UK says",en,Daily Asian Age,https://dailyasianage.com/news/348289/russia-killed-alexei-navalny-using-dart-frog-toxin-uk-says,3647
Orban scales up 'war or peace' campaign,en,Daily Asian Age,https://dailyasianage.com/news/348277/orban-scales-up-war-or-peace-campaign,4135
How Trump failed in his bid to weaponize justice,en,Daily Asian Age,https://dailyasianage.com/news/348233/how-trump-failed-in-his-bid-to-weaponize-justice,2042
Italy's Anthony Mosca celebrates after winning in the end of the 2026 ICC Men's T20 Cricket World Cu,en,Daily Asian Age,https://dailyasianage.com/news-category/10,3056
"Trapped inside ""prison-like"" tents in Bangladesh's refugee camps because of fears...",en,Daily Asian Age,https://dailyasianage.com/news-category/55/rohingya-crisis,1867
Katrina and Vicky reveal their son’s name,en,Daily Asian Age,https://dailyasianage.com/news/346762/katrina-and-vicky-reveal-their-sons-name,1504
Priyanka Chopra opens up on why she needs security,en,Daily Asian Age,https://dailyasianage.com/news/348234/priyanka-chopra-opens-up-on-why-she-needs-security,1518
Italy seal historic win in T20 World Cup,en,Daily Asian Age,https://dailyasianage.com/news/348269/italy-seal-historic-win-in-t20-world-cup,2017
‘One Battle After Another’ dominates SAG’s Actor Awards,en,Daily Asian Age,https://dailyasianage.com/news/346761/one-battle-after-another-dominates-sags-actor-awards,2238
Aamir Khan addresses feud with brother Faissal Khan,en,Daily Asian Age,https://dailyasianage.com/news/346763/aamir-khan-addresses-feud-with-brother-faissal-khan,1912
Bangladesh Nationalist Party (BNP) Chairman Tarique Rahman addressed a press conference in the capit,en,Daily Asian Age,https://dailyasianage.com/news-category/1,3122
It may be the global day for pranks but with the world under assault,en,Daily Asian Age,https://dailyasianage.com/news-category/38,1178
"The American aircraft carrier USS Gerald R. Ford, on its way into the Oslofjord, at Drobak in Norway",en,Daily Asian Age,https://dailyasianage.com/news-category/26,3186
"”Pakistan has been battling a Baloch separatist insurgency for decades, with frequent armed",en,Daily Asian Age,https://dailyasianage.com/news-category/2,2742
G20 Benchmark: India’s Journey From Clean Energy Pledges to Real Impact,en,Daily Asian Age,https://dailyasianage.com/news/347488/g20-benchmark-indias-journey-from-clean-energy-pledges-to-real-impact,5550
EU chiefs as Republic Day guests underscore deepening partnership and India’s rising global standing,en,Daily Asian Age,https://dailyasianage.com/news/347486/eu-chiefs-as-republic-day-guests-underscore-deepening-partnership-and-indias-rising-global-standing,4895
Why India's 2026 BRICS presidency matters for multilateralism,en,Daily Asian Age,https://dailyasianage.com/news/347491/why-indias-2026-brics-presidency-matters-for-multilateralism,5857
China’s National Procurators’ Meeting: Prosecutors as Priests of the Gospel According to Xi,en,Daily Asian Age,https://dailyasianage.com/news/347841/chinas-national-procurators-meeting-prosecutors-as-priests-of-the-gospel-according-to-xi,5159
Fields of discontent: Rural China’s rising protests amid deepening economic strains,en,Daily Asian Age,https://dailyasianage.com/news/347383/fields-of-discontent-rural-chinas-rising-protests-amid-deepening-economic-strains,7529
Essential Drugs Company playing positive role in health sector,en,Daily Asian Age,https://dailyasianage.com/news/326109/essential-drugs-company-playing-positive-role-in-health-sector,2625
"On World Cancer Day, Evercare Hospital in Chattogram rallied the community around the fight against",en,Daily Asian Age,https://dailyasianage.com/news-category/39,1562
World Spine Day: Promoting Spinal Health and Well-Being,en,Daily Asian Age,https://dailyasianage.com/news/314164/world-spine-day-promoting-spinal-health-and-well-being,3897
Evercare Hospital Chattogram observe World Cancer Day,en,Daily Asian Age,https://dailyasianage.com/news/319418/evercare-hospital-chattogram-observe-world-cancer-day,2174
Global COVID-19 incidence up by over 60% in 28 days - WHO,en,Daily Asian Age,https://dailyasianage.com/news/311416/global-covid-19-incidence-up-by-over-60-in-28-days---who,2203
"Dengue claims four lives, 646 hospitalized in 24 hrs",en,Daily Asian Age,https://dailyasianage.com/news/297098/dengue-claims-four-lives-646-hospitalized-in-24-hrs,1301
Water logging has become one of the major problems in Dhaka city....,en,Daily Asian Age,https://dailyasianage.com/news-category/40,1907
Entire pod of 97 pilot whales dies in Australia beaching,en,Daily Asian Age,https://dailyasianage.com/news/309778/entire-pod-of-97-pilot-whales-dies-in-australia-beaching,1844
"The Asian Age Online, Bangladesh",en,Daily Asian Age,https://dailyasianage.com/news/247342/amazing-madrid,9592
US-Bangla airlines to spread wings to Male from November,en,Daily Asian Age,https://dailyasianage.com/news/271754/us-bangla-airlines-to-spread-wings-to-male-from-november,1502
Publishers have called for the Amar Ekushey Book Fair to be postponed until after Eid-ul-Fitr instea,en,Daily Asian Age,https://dailyasianage.com/news-category/3,3345
The month of Ramadan is about to come to an end. The spirit of Eid is already here. Many,en,Daily Asian Age,https://dailyasianage.com/news-category/41,2300
"Great danger signal 10 for Payra, Mongla as Cyclone Remal may hit by today evening",en,Daily Asian Age,https://dailyasianage.com/news/323871/great-danger-signal-10-for-payra-mongla-as-cyclone-remal-may-hit-by-today-evening,2376
"Temperatures last month were among the hottest on record for March, the European Union’s",en,Daily Asian Age,https://dailyasianage.com/news-category/42,1133
Met office forecasts rain in parts of country,en,Daily Asian Age,https://dailyasianage.com/news/322981/met-office-forecasts-rain-in-parts-of-country,974
New warning system to tackle landslide risk,en,Daily Asian Age,https://dailyasianage.com/news/253456/new-warning-system-to-tackle-landslide-risk,3115
Mild heat wave may continue,en,Daily Asian Age,https://dailyasianage.com/news/283710/mild-heat-wave-may-continue,1148
"Inter-district bus service resumes from 24th May, at half capacity across the country after a prolon",en,Daily Asian Age,https://dailyasianage.com/news/262838/guaranteed-bus-ticket-in-the-comfort-of-your-home,1783
Tourism development discussion held between Bangladesh and Maldives,en,Daily Asian Age,https://dailyasianage.com/news/264499/tourism-development-discussion-held-between-bangladesh-and-maldives,2759
Mild heat wave sweeps over parts of country,en,Daily Asian Age,https://dailyasianage.com/news/323364/mild-heat-wave-sweeps-over-parts-of-country,843
"Water levels in 13 rivers rise, 93 fall",en,Daily Asian Age,https://dailyasianage.com/news/289535/water-levels-in-13-rivers-rise-93-fall,1045
Mild heat wave sweeping over parts of country,en,Daily Asian Age,https://dailyasianage.com/news/323403/mild-heat-wave-sweeping-over-parts-of-country,1081
"Avoid cruises even if vaccinated, CDC says",en,Daily Asian Age,https://dailyasianage.com/news/279102/avoid-cruises-even-if-vaccinated-cdc-says,1989
"Global warming, mobilizing action on climate change in focus at virtual Davos gathering",en,Daily Asian Age,https://dailyasianage.com/news/253537/global-warming-mobilizing-action-on-climate-change-in-focus-at-virtual-davos-gathering,3868
"Rain lashes Bangladesh, more downpour expected today: BMD",en,Daily Asian Age,https://dailyasianage.com/news/323133/rain-lashes-bangladesh-more-downpour-expected-today-bmd,7019
IRI terms Bangladesh polls as important step forward,en,Daily Asian Age,https://dailyasianage.com/news/348284/iri-terms-bangladesh-polls-as--important-step-forward,3748
Tarique stands by woman divorced for voting BNP,en,Daily Asian Age,https://dailyasianage.com/news/348282/tarique-stands-by-woman-divorced-for-voting-bnp,1770
Qatar PM congratulates Tarique Rahman on victory,en,Daily Asian Age,https://dailyasianage.com/news/348283/qatar-pm--congratulates-tarique-rahman-on--victory,708
People protest outside the High Court as judges prepare to rule on a legal challenge to the British ,en,Daily Asian Age,https://dailyasianage.com/news-category/4,3061
Prof Ali Riaz calls for implementing reforms,en,Daily Asian Age,https://dailyasianage.com/news/348285/prof-ali-riaz-calls-for-implementing-reforms,3882
Argentine workers clash with police over labour laws,en,Daily Asian Age,https://dailyasianage.com/news/348231/argentine-workers-clash-with-police-over--labour-laws,2122
Dr. Md. Anwar HossainDemocracy is not just a system of governance; it is a culture,en,Daily Asian Age,https://dailyasianage.com/news-category/5,2768
Terror Menace in Pakistan,en,Daily Asian Age,https://dailyasianage.com/news/348302/terror-menace-in-pakistan,6812
"Fresh from the euphoria of a landslide electoral victory, Bangladesh Nationalist Party (BNP) Secreta",en,Daily Asian Age,https://dailyasianage.com/news-category/6,3348
Donald Trump Seems Oblivious of American Legacy That Upholds Reciprocal Honour and Harmony,en,Daily Asian Age,https://dailyasianage.com/news/348262/donald-trump-seems-oblivious-of-american-legacy-that-upholds-reciprocal-honour-and-harmony,10081
Empire Illusions: What British Rule Really Did for India,en,Daily Asian Age,https://dailyasianage.com/news/348261/empire-illusions-what-british-rule-really-did-for-india,7981
Eco-Friendly Industrialization Must Be Promoted,en,Daily Asian Age,https://dailyasianage.com/news/348216/eco-friendly-industrialization-must-be-promoted,8853
‘Economy first’ Mirza Fakhrul flags tough road ahead for next govt,en,Daily Asian Age,https://dailyasianage.com/news/348312/economy-first-mirza-fakhrul-flags-tough-road-ahead-for-next-govt,3745
Technological Innovation and How Far Citizens Adapt to This Scenario,en,Daily Asian Age,https://dailyasianage.com/news/348215/technological-innovation-and-how-far-citizens-adapt-to-this-scenario,6626
Venezuela opens up oil sector: what now?,en,Daily Asian Age,https://dailyasianage.com/news/348308/venezuela-opens-up-oil-sector-what-now,4659
‘Interim govt dismantles power sector corruption’,en,Daily Asian Age,https://dailyasianage.com/news/348311/interim-govt-dismantles-power-sector-corruption,2909
"Trade agreement with US to boost export, FDI: S.k Bashir",en,Daily Asian Age,https://dailyasianage.com/news/348310/trade-agreement-with-us-to-boost-export-fdi-sk-bashir,3570
"Central Asia is shaping up to be a hotbed of interest, with...",en,Daily Asian Age,https://dailyasianage.com/news-category/7,2420
RMG exports down 2.4% y-on-y in first 7 months of fiscal,en,Daily Asian Age,https://dailyasianage.com/news/348309/rmg-exports-down-24--y-on-y-in-first-7-months-of-fiscal,1734
From Protection to Precision: India’s New FTA Strategy,en,Daily Asian Age,https://dailyasianage.com/news/347842/from-protection-to-precision-indias-new-fta-strategy,7223
De-Risking Done Right: EU Eyes ‘Mother of All Deals’ with India,en,Daily Asian Age,https://dailyasianage.com/news/347487/de-risking-done-right-eu-eyes-mother-of-all-deals-with-india,7243
New Zealand-India FTA: A Southern Anchor of Stability that goes beyond Trade,en,Daily Asian Age,https://dailyasianage.com/news/347485/new-zealand-india-fta-a-southern-anchor-of-stability-that-goes-beyond-trade,8683
BVCCI Hosts New Year 2026 Get-Together in Dhaka,en,Daily Asian Age,https://dailyasianage.com/news/348020/bvcci-hosts-new-year-2026-get-together-in-dhaka,1731
"Inrnpursuit of sustainable growth and organizational advancement, the “IFIC BankrnUposhakha Business",en,Daily Asian Age,https://dailyasianage.com/news-category/9,2125
Tally Solutions Bangladesh officially launched TallyPrime 7.0,en,Daily Asian Age,https://dailyasianage.com/news/347838/tally-solutions-bangladesh-officially-launched-tallyprime-70,2078
Uzbekistan eyes fresh Japanese investments ahead of Shavkat Mirziyoyev’s Tokyo visit,en,Daily Asian Age,https://dailyasianage.com/news/345875/uzbekistan-eyes-fresh-japanese-investments-ahead-of-shavkat-mirziyoyevs-tokyo-visit,6400
